subject,L23,L30,L31,L32,L36,L37,L38,L39,L40,L41,L44,L45,L47,L48,L49,L50,L51,L52,L55,L56,L57,L58,L59,L60,L61,L62,L75,L76,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L128,L129,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,L145,L146,L147,L148,L149,L150,L151,L152,L153,L154,L155,L156,L157,L160,L161,L162,L163,L164,L165,L166,L167,L168,L169,L170,L171,L172,L173,L174,L175,L176,L177,L178,L179,L180,L181,L182,L183,L184,L185,L186,L187,L190,L191,L192,L193,L194,L195,L196,L197,L198,L199,L200,L201,L202,L203,L204,L205,L206,L207
sub-wrap0475_ses-231110,0.2811374598741532,0.28664995908737184,0.9768148605823517,1.055092349410057,2.6007971287965774,2.601899628639221,44.25985618293286,44.48917615020275,10.32601352620125,11.236678396224976,174.97554502630234,174.1067751502991,3.3747520183324813,3.1906345446109774,0.3527999496459961,0.5644799194335938,10.29404103076458,10.133076053738595,0.9238948681354523,1.1543173352479934,3.768344462156296,3.802521957278252,6.137616623997689,6.090209130764007,3.8300844533443454,4.217061898112298,0.2767274605035782,0.3814649455547333,4.111221913218499,5.178441760897637,4.317389383792877,3.9524619358778,2.922727082848549,1.7353347523212432,9.269818676948548,9.786891103148461,2.8576795921325684,2.813579598426819,4.30636438536644,3.9127719415426254,4.456304363965988,3.797009458065033,2.1454646937847137,2.191769687175751,1.416712297797203,1.8014847428798677,2.4960596437454226,3.3405745232105257,7.25003896522522,7.734036396145821,1.9403997230529786,2.2965071722269057,6.918186512589455,6.572001561999321,11.231165897011758,9.554263636350631,7.2180664697885515,9.113263699293137,2.564414633989334,2.5555946352481844,5.0020417860746385,5.470604219198227,1.4751447894573213,1.5170397834777833,18.191247403621674,18.688474832654,4.2843143885135655,5.749536679387092,4.118939412117005,4.5599393491745,0.5744024180173875,0.8467198791503907,2.568824633359909,2.1730271898508073,6.867471519827843,6.051621636271477,13.518853070497514,14.603712915658951,1.69013225877285,1.2480298218727113,3.999869429111481,2.1179021977186205,3.8532369500398636,2.468497147679329,1.888582230448723,1.5743697752952577,5.374686732888222,4.750671821951866,9.609388628482819,9.642463623762131,2.5214171401262284,3.4420045087337496,2.3736821612119674,2.139952194571495,3.1167670551538467,1.740847251534462,12.303898243904115,10.43846851015091,2.2138196840286257,3.0032095713615417,1.9426047227382661,1.9503222216367722,12.436198225021363,13.733840539813043,2.3692721618413928,1.3847398023605346,1.063912348151207,1.1080123418569565,11.518918355941773,11.652320836901666,4.774926818490028,4.827846810936928,6.484904074430466,9.221308683872223,3.6327369815111163,2.6294621247053147,9.68325611793995,10.76260346388817,6.868574019670486,7.59512141597271,8.928043725728989,8.939068724155426,2.942572080016136,3.048412064909935,1.4916822870969773,1.388047301888466
sub-wrap0477_ses-101230,0.373,0.378,0.919,0.841,2.916,3.009,47.85,48.955,11.052,11.753,182.084,187.719,3.105,3.099,0.16,0.27,5.269,5.252,1.1460000000000001,1.186,3.305,3.586,6.132000000000001,6.4910000000000005,4.234,4.361,0.355,0.523,3.963,4.194,3.427,3.391,2.2,1.576,11.74,9.427,2.38,3.345,3.271,4.093,4.823,3.988,2.071,1.602,0.972,1.45,3.314,3.2680000000000002,7.864,8.062,1.822,1.812,5.538,5.988,10.063,10.587,7.461,7.112,1.8860000000000001,1.7550000000000001,5.258,3.9650000000000003,1.324,1.357,17.552,18.476,4.422,4.76,4.343,3.523,0.749,0.6910000000000001,3.098,2.2880000000000003,6.47,5.813,13.527000000000001,12.067,1.9140000000000001,2.8970000000000002,2.054,2.883,3.012,1.925,1.372,1.403,3.782,4.3500000000000005,8.901,10.01,2.831,3.044,1.708,2.0220000000000002,1.601,2.025,11.061,9.651,2.24,2.846,1.6300000000000001,1.699,12.789,13.504,1.354,1.506,0.787,0.905,13.335,11.726,4.151,5.515,7.571,7.582,2.737,2.316,8.86,9.635,7.039000000000001,6.932,5.668,5.769,3.688,3.879,1.445,1.7830000000000001
sub-wrap0477_ses-130207,0.41000000000000003,0.402,0.928,0.812,3.123,3.257,47.524,48.5,10.870000000000001,11.31,177.889,181.31,3.1630000000000003,3.1,0.218,0.314,5.94,5.8950000000000005,1.074,1.188,3.371,3.605,6.263,6.549,4.078,4.313,0.321,0.519,3.608,4.071,3.442,3.436,2.218,1.5070000000000001,12.1,9.661,2.338,3.348,3.165,4.091,5.0280000000000005,4.041,1.948,1.62,0.9520000000000001,1.448,3.25,3.285,7.8260000000000005,8.09,1.859,1.862,5.649,5.867,10.069,11.126,7.453,7.127,1.923,1.9020000000000001,5.157,3.7800000000000002,1.318,1.71,17.119,17.753,4.496,4.656,4.508,3.849,0.771,0.671,3.059,2.2560000000000002,6.508,5.227,13.284,12.054,1.998,3.09,1.937,2.8930000000000002,2.858,1.868,1.333,1.3940000000000001,3.6790000000000003,4.295,8.733,10.107000000000001,2.9,3.17,1.655,2.005,1.541,1.8780000000000001,10.625,9.812,2.221,2.83,1.61,1.741,12.867,13.286,1.289,1.5110000000000001,0.872,0.9570000000000001,13.125,11.665000000000001,4.54,5.7940000000000005,7.464,7.564,2.722,2.309,8.83,8.987,6.99,6.865,5.548,5.965,3.624,3.875,1.383,1.841
sub-wrap0477_ses-141113,0.41500000000000004,0.386,0.877,0.811,3.132,3.307,47.071,48.122,10.81,11.028,181.869,183.433,3.083,3.059,0.215,0.335,6.139,6.067,1.1340000000000001,1.18,3.3810000000000002,3.579,6.121,6.472,4.057,4.374,0.262,0.48,3.882,4.014,3.465,3.315,2.219,1.598,11.723,9.466000000000001,2.23,3.246,3.153,3.994,4.856,3.9170000000000003,1.798,1.556,0.965,1.453,3.258,3.188,7.703,7.861,1.794,1.859,5.481,5.86,10.064,10.357000000000001,6.737,6.813,1.841,1.813,5.07,3.956,1.305,1.449,17.514,17.88,4.532,4.732,4.197,3.587,0.736,0.639,3.039,2.064,6.182,5.44,13.051,11.661,1.734,2.863,2.049,2.898,2.924,1.865,1.36,1.321,3.735,4.186,8.226,10.044,2.867,2.965,1.714,1.925,1.561,1.965,10.477,9.15,2.334,2.871,1.624,1.69,12.517,12.524000000000001,1.358,1.536,0.837,0.933,13.273,11.408,4.506,5.757000000000001,7.226,7.4350000000000005,2.691,2.317,8.364,9.236,7.019,6.966,5.438,5.538,3.607,3.759,1.3860000000000001,1.846
sub-wrap0477_ses-170402,0.386,0.381,0.962,0.871,3.1470000000000002,3.371,46.996,47.915,10.649000000000001,10.691,179.897,181.352,3.0700000000000003,3.0220000000000002,0.20400000000000001,0.28700000000000003,6.551,6.472,1.082,1.151,3.346,3.584,6.072,6.414,4.017,4.317,0.325,0.486,3.605,4.0440000000000005,3.4090000000000003,3.361,2.1,1.321,11.811,9.523,2.251,3.346,3.037,3.977,4.735,3.907,1.954,1.609,0.9440000000000001,1.348,3.078,3.086,7.634,8.023,1.586,1.782,5.458,6.0,10.246,10.587,6.774,6.831,1.7630000000000001,1.693,4.966,3.741,1.241,1.471,17.235,17.561,4.569,4.5920000000000005,4.238,3.669,0.765,0.65,2.996,2.031,6.224,5.2620000000000005,12.907,11.509,1.653,2.595,1.8980000000000001,2.88,2.787,1.808,1.316,1.366,3.603,4.115,8.172,9.947000000000001,2.88,3.011,1.627,1.9060000000000001,1.461,1.838,10.282,9.276,2.1310000000000002,2.863,1.593,1.591,12.308,12.763,1.252,1.476,0.833,0.9570000000000001,12.786,11.102,4.405,5.559,7.337,7.245,2.75,2.287,8.398,9.003,6.822,6.551,5.378,5.614,3.463,3.765,1.364,1.79
sub-wrap0477_ses-190822,0.34500000000000003,0.33,0.923,0.877,3.255,3.2960000000000003,47.774,47.234,10.399000000000001,10.335,170.496,175.793,3.241,2.93,0.276,0.263,6.956,6.949,1.116,1.116,3.481,3.443,5.9510000000000005,6.455,3.86,4.021,0.311,0.441,4.053,3.642,3.757,3.419,1.678,2.241,9.233,10.379,3.137,2.064,3.529,3.537,3.603,4.121,1.602,1.915,1.586,0.892,3.615,3.473,7.657,7.474,1.446,1.7,7.362,4.73,10.994,9.089,7.589,7.4910000000000005,1.595,1.953,4.218,4.7010000000000005,1.704,1.192,16.758,16.655,4.756,4.867,3.778,3.972,0.525,0.898,3.255,2.626,5.747,6.149,10.28,13.311,2.532,2.6630000000000003,2.5420000000000003,2.25,2.1750000000000003,2.3850000000000002,1.659,1.481,4.391,4.232,9.502,9.196,2.86,3.0460000000000003,1.661,1.508,2.561,1.3820000000000001,10.481,10.592,2.321,2.1710000000000003,1.964,1.647,12.841000000000001,11.992,1.413,2.095,0.92,1.167,11.557,13.137,4.622,4.6290000000000004,6.844,8.352,3.136,2.112,8.883000000000001,8.716,7.0040000000000004,6.457,6.261,5.969,3.586,3.984,1.966,1.337
sub-wrap0477_ses-220331,0.3086999559402466,0.340672451376915,0.9183823689222336,0.8731798753738403,3.1785070463418963,3.225914539575577,47.93338565862179,46.3909883787632,10.42082851266861,10.456108507633209,165.51830137610435,167.2811986244917,3.1884295449256896,2.885242088198662,0.35500494933128357,0.3527999496459961,8.029506353974343,8.07911884689331,1.1410873371362686,1.077142346262932,3.4298770104646685,3.3063970280885697,5.798046672463418,6.330554096460342,3.7903944590091707,3.8697744476795197,0.27562496066093445,0.4432049367427826,3.805829456806183,3.6437619799375534,3.916079441070557,3.5390244948863985,1.9150422266721727,2.2215371829271318,9.118776198506355,10.416418513298035,3.2898595304489135,2.342812165617943,3.4585420063734054,3.3063970280885697,3.520281997561455,3.973409432888031,1.5357822808027268,1.9150422266721727,1.6339047667980195,0.8081323846578599,3.6801444747447967,3.7859844596385956,7.6270939114093785,7.47715393280983,1.5655497765541078,1.715489755153656,7.299651458144188,4.576476846814156,11.06358592092991,9.000808715343476,7.480461432337761,7.47715393280983,1.7882547447681427,2.050649707317352,4.042866922974587,4.740749323368073,1.5423972798585892,1.1554198350906373,17.08985006082058,16.92116758489609,4.210446899056435,4.591911844611168,3.5555619925260546,4.19721690094471,0.4906124299764633,0.7838773881196976,3.0296695675849916,2.70773961353302,5.6304666963815695,6.135411624312401,10.419726012825967,13.623590555548668,2.447549650669098,2.7397121089696883,1.9999347145557405,2.1377471948862077,2.225947182297707,2.3020196714401244,1.6548522638082506,1.4938872867822648,4.1332719100713735,3.935924438238144,9.352506165146828,8.49476128757,2.809169599056244,3.0351820667982103,1.5920097727775575,1.497194786310196,2.4442421511411667,1.189597330212593,9.987546074509622,11.20250090110302,2.287687173485756,1.9536297211647033,1.884172231078148,1.5677547762393953,12.528808211803437,12.015043285131455,1.3946623009443284,1.9856022166013718,0.8654623764753342,1.240312322974205,11.383310875296592,13.009498143196106,4.456304363965988,4.544504351377487,6.829986525177956,8.750541251063348,3.1443295512199403,2.1311321958303453,8.844253737688065,8.731798753738403,6.90495651447773,6.366936591267586,6.064851634383202,5.719769183635712,3.562176991581917,4.063814419984817,1.8411747372150422,1.295437315106392
sub-wrap0478_ses-221211,0.43879493737220765,0.3142124551534653,1.232594824075699,1.1135248410701752,3.0847945597171784,3.169687047600746,55.83720703053475,55.67293455398083,12.828688169002533,13.180385618805886,207.76940284574033,208.59186772835255,4.353771878600121,4.091376916050911,0.7419823940992356,0.7971073862314224,26.983683648705483,25.77313882148266,1.1576248347759248,1.3108723129034043,4.694444329977036,4.530171853423119,6.6965840442180635,7.3845439460277555,4.974479290008545,4.988811787962914,0.2932649581432343,0.44981993579864504,5.589674202203751,5.604006700158119,5.172929261684418,5.100164272069931,2.048444707632065,2.4585746490955356,9.65128362250328,9.796813601732254,3.58973948764801,3.1862245452404023,5.1233167687654495,5.4562717212438585,6.161871620535851,6.938031509757042,2.9161120837926866,2.8609870916605,2.0252922109365463,1.622879768371582,5.3735842330455785,5.672361690402031,10.31168102824688,9.929113582849503,1.9822947170734406,2.7430196084976197,10.289631031394006,9.00521871471405,15.204575329899788,14.138457982063294,12.470375720143318,10.192611045241357,3.2082745420932772,2.61623212659359,6.699891543745995,6.6127940561771394,1.5743697752952577,2.70773961353302,24.031189070105555,26.528351213693618,7.118841483950615,6.090209130764007,5.919321655154229,6.070364133596421,1.5335772811174393,1.2965398149490357,3.2082745420932772,2.9668270765542983,8.499171286940575,6.7252490401268,17.87482994878292,19.51755471432209,3.5555619925260546,2.6548196210861206,3.5687919906377794,3.604071985602379,6.756119035720825,5.0472442796230315,1.8731472326517107,1.560037277340889,6.405524085760117,5.290896744847298,12.306103243589401,14.138457982063294,3.4673620051145555,3.890721944689751,2.4398321517705917,2.3141471697092055,3.3703420189619067,2.6900996160507202,13.741558038711549,17.25191753768921,2.1256196966171266,2.2369721807241443,2.7782996034622194,2.494957143902779,16.91345008599758,17.31145252919197,2.376989660739899,3.0892045590877535,1.9613472200632096,2.2810721744298936,18.19675990283489,15.439407796382904,6.702096543431282,7.600633915185929,9.42416865491867,9.633643625020982,5.779304175138473,4.86092180621624,13.0017806442976,11.872820805430413,8.162908834934235,8.13534633886814,9.89603858757019,11.104378415107728,3.255682035326958,4.15311690723896,1.9712697186470032,2.3692721618413928
sub-wrap0479_ses-111130,0.462,0.527,1.328,1.229,3.148,2.92,51.523,50.987,12.176,12.819,222.23600000000002,230.395,4.569,4.567,0.317,0.213,12.01,10.669,1.337,1.415,4.304,4.436,7.078,7.6770000000000005,4.692,5.039,0.542,0.516,6.925,7.829,4.535,4.722,2.579,1.944,11.244,10.882,3.153,3.432,4.688,5.41,7.306,7.103,2.376,1.85,2.1270000000000002,1.496,3.589,2.496,8.121,9.581,2.18,2.319,8.121,7.041,15.93,12.731,10.476,9.264,2.446,2.1630000000000003,7.47,6.558,2.537,2.364,24.436,25.669,6.705,6.997,6.051,5.891,1.341,1.5110000000000001,3.4250000000000003,3.329,7.429,5.825,18.131,17.740000000000002,2.566,5.407,4.011,6.346,3.271,4.434,1.802,2.015,4.771,5.319,11.133000000000001,11.699,2.485,3.1910000000000003,2.5020000000000002,2.569,2.069,3.125,11.92,12.867,2.673,3.747,1.7610000000000001,2.203,16.223,15.789,2.258,2.771,1.851,2.0460000000000003,17.443,16.384,5.0840000000000005,5.926,7.497,7.526,5.095,2.479,12.929,8.988,8.514,9.248,9.148,7.667,3.795,4.316,1.71,2.1470000000000002
sub-wrap0479_ses-131007,0.45,0.552,1.286,1.155,3.153,2.8970000000000002,51.261,49.928000000000004,12.195,12.784,226.25,236.91,4.497,4.571,0.266,0.157,11.863,10.655,1.354,1.408,4.359,4.503,7.086,7.596,4.649,5.19,0.554,0.561,7.099,8.036,4.646,4.675,2.498,1.921,11.471,11.099,3.333,3.594,4.8260000000000005,5.646,7.389,7.2330000000000005,2.4130000000000003,1.939,2.087,1.493,3.403,2.365,8.497,9.572000000000001,1.966,2.366,8.065,7.404,15.664,12.528,11.205,10.262,2.465,2.17,7.341,6.748,2.86,2.472,24.89,25.613,6.516,7.105,5.978,5.782,1.302,1.526,3.332,3.297,7.356,5.792,17.871,16.81,2.81,5.892,4.2620000000000005,5.913,3.25,4.588,1.778,2.02,5.164,5.2010000000000005,11.14,11.649000000000001,2.586,3.157,2.493,2.682,2.208,3.269,12.007,13.011000000000001,2.507,3.7560000000000002,1.739,2.246,16.424,15.318,2.422,2.826,1.7630000000000001,2.072,17.86,16.664,5.231,5.845,7.415,7.463,4.839,2.6550000000000002,12.508000000000001,9.15,8.522,8.96,9.228,7.563,3.86,4.274,1.749,2.189
sub-wrap0479_ses-230116,0.45974243438243867,0.3935924438238144,1.1432923368215562,1.3020523141622544,2.826809596538544,2.8830370885133743,49.97301036751271,50.627895274043084,11.920228298664094,12.741590681433678,196.01124202394487,197.7157067806721,4.429844367742539,4.381334374666214,0.31862245452404026,0.34508245074748994,14.524332926988603,16.62128762769699,1.2061348278522492,1.2877198162078858,4.1630394058227544,4.16193690598011,6.598461558222771,6.950159008026123,4.500404357671738,4.600731843352318,0.3726449468135834,0.5732999181747437,6.805731528639794,7.909333871126175,5.031809281826019,4.792566815972329,2.1300296959877016,2.7705821045637133,10.667788477420807,11.363465878129006,3.154252049803734,3.133304552793503,5.489346716523171,5.6304666963815695,8.277568818569184,7.02292399764061,2.1873596878051758,2.426602153658867,1.9437072225809098,2.1509771929979324,3.2446570369005205,3.7870869594812393,8.768181248545647,7.870746376633645,1.9293747246265411,2.5853621309995654,7.917051370024681,7.409901442408562,14.458182936429978,12.236645753502847,9.646873623132706,10.811113456964494,2.568824633359909,2.0495472074747085,6.175101618647576,7.275396461606026,2.1212096972465515,2.1013647000789644,24.128209056258203,24.680561477422714,6.504749071598053,5.552189207553864,5.608416699528695,5.867504162549973,1.5964197721481324,1.3152823122739792,3.920489440441132,2.6294621247053147,7.08797148835659,6.524594068765641,16.046885209679605,18.656502337217333,3.658094477891922,2.38911715900898,5.706539185523987,3.159764549016953,5.529036710858345,3.4001095147132876,2.048444707632065,1.7673072477579117,5.549984207868576,5.243489251613617,9.96659857749939,10.41200851392746,2.8422445943355563,3.0395920661687854,2.6096171275377276,2.411167155861855,3.1024345571994782,2.518109640598297,11.05807342171669,11.978660790324211,3.4618495059013368,2.7518396072387694,2.649307121872902,1.81691974067688,15.694085260033608,16.696257616996764,2.4839321454763414,2.619539626121521,1.8731472326517107,2.2733546755313876,16.04247521030903,17.181357547760012,6.247866608262062,5.585264202833176,6.579719060897827,9.604978629112244,3.322934525728226,3.9965619295835495,9.179413689851762,11.908100800395012,8.960016221165658,7.809006385445595,8.06699134862423,9.791301102519036,4.091376916050911,4.299749386310578,2.0374197092056274,1.846687236428261
sub-wrap0481_ses-110527,0.394,0.42,0.934,0.894,3.1310000000000002,3.025,50.814,52.93,11.499,11.791,200.328,202.71,3.322,3.313,0.508,0.222,10.773,12.84,1.434,1.383,3.861,3.894,6.985,7.223,4.468,4.846,0.374,0.534,3.727,5.096,3.572,3.783,2.012,1.347,10.067,11.656,4.303,4.41,3.6310000000000002,4.511,4.333,4.148,1.807,1.9060000000000001,1.553,1.167,3.842,4.029,7.793,8.479000000000001,1.653,2.09,6.257000000000001,6.365,10.523,11.448,7.944,8.601,1.766,2.475,6.024,5.535,1.7830000000000001,1.685,19.779,17.569,4.6850000000000005,4.769,4.0280000000000005,4.7090000000000005,0.998,0.91,3.146,3.112,8.331,5.679,16.071,13.003,2.98,2.578,3.876,3.718,4.372,2.311,0.751,1.295,3.818,3.625,10.017,9.703,2.366,3.329,2.082,2.158,2.963,2.021,11.256,12.205,2.125,2.454,2.313,1.827,11.823,12.564,1.817,1.434,1.726,1.701,12.68,14.882,3.367,4.5360000000000005,8.107,9.235,5.57,3.859,10.664,11.589,6.638,5.125,6.832,6.54,2.7520000000000002,3.346,1.156,0.836
sub-wrap0481_ses-130719,0.366,0.403,0.927,0.854,3.072,3.104,50.925000000000004,52.814,11.447000000000001,11.967,203.411,205.043,3.396,3.344,0.47300000000000003,0.23600000000000002,11.06,13.237,1.405,1.367,3.6870000000000003,3.915,6.764,7.148000000000001,4.381,4.737,0.398,0.47600000000000003,3.689,4.978,3.519,3.713,1.7570000000000001,1.127,9.944,11.337,4.14,4.348,3.6350000000000002,4.281,4.241,4.041,1.672,1.879,1.481,1.129,3.4130000000000003,3.736,7.594,8.707,1.637,2.012,6.338,6.413,10.533,10.351,7.997,8.621,1.8780000000000001,2.185,6.049,5.488,1.731,1.572,19.31,17.345,4.458,4.716,3.777,4.382,0.993,1.122,3.119,3.045,7.819,5.565,15.133000000000001,13.098,2.867,2.736,4.079,3.563,4.361,2.2760000000000002,0.793,1.437,3.814,3.656,9.954,9.456,2.419,3.275,2.063,2.156,2.949,1.849,10.814,12.209,2.1270000000000002,2.369,2.234,1.907,11.452,12.276,1.811,1.457,1.589,1.566,12.33,14.618,3.226,4.4350000000000005,7.973,9.006,5.54,3.8160000000000003,10.568,11.378,6.492,5.131,6.7780000000000005,6.537,2.609,3.1310000000000002,1.1320000000000001,0.899
sub-wrap0481_ses-150405,0.371,0.41100000000000003,0.908,0.805,3.087,3.202,49.942,52.896,10.847,11.295,195.993,195.40800000000002,3.3000000000000003,3.294,0.486,0.23500000000000001,11.687,13.712,1.429,1.3940000000000001,3.694,3.979,6.707,7.065,4.331,4.716,0.389,0.525,3.551,5.0440000000000005,3.478,3.665,1.7890000000000001,1.249,9.844,11.255,4.0200000000000005,4.1450000000000005,3.585,4.235,4.091,3.969,1.801,1.948,1.473,1.131,3.471,3.814,7.808,8.405,1.731,1.983,6.8340000000000005,6.369,10.251,10.745000000000001,7.905,8.681000000000001,1.802,2.124,5.606,5.364,1.539,1.495,18.573,17.178,4.519,4.751,3.944,4.507,0.9590000000000001,0.923,3.249,3.0380000000000003,7.875,5.626,15.238,13.023,2.669,2.6270000000000002,3.434,3.392,4.2,2.242,0.849,1.459,3.802,3.585,9.9,9.385,2.366,3.351,2.065,2.13,2.916,1.867,10.378,12.34,2.255,2.521,2.199,1.805,11.120000000000001,12.576,1.768,1.36,1.688,1.666,11.957,14.530000000000001,3.3890000000000002,4.106,8.03,9.52,5.478,3.845,10.32,11.658,6.554,5.018,6.5840000000000005,6.527,2.588,3.1990000000000003,1.169,0.8300000000000001
sub-wrap0481_ses-170604,0.373,0.401,0.89,0.851,3.162,3.251,49.955,53.01,10.475,10.955,198.375,198.63,3.29,3.218,0.459,0.246,12.309000000000001,14.799,1.412,1.4040000000000001,3.7640000000000002,3.994,6.641,7.007000000000001,4.34,4.7,0.386,0.556,3.622,5.049,3.56,3.662,1.726,1.281,9.561,11.409,3.795,4.003,3.475,4.228,4.03,4.003,1.762,1.944,1.478,1.123,3.493,3.773,7.628,8.529,1.657,2.074,6.591,6.603,10.776,11.223,7.945,8.617,1.818,2.267,5.62,5.388,1.603,1.5070000000000001,18.417,16.864,4.247,4.736,3.753,4.609,0.917,0.9580000000000001,3.092,2.882,7.941,5.5600000000000005,15.209,12.68,3.015,2.536,3.825,3.374,4.122,2.233,0.861,1.409,3.79,3.5380000000000003,9.612,9.332,2.366,3.2640000000000002,2.029,2.118,2.876,1.7750000000000001,10.149000000000001,12.053,2.227,2.593,2.188,1.8900000000000001,11.032,12.214,1.756,1.364,1.715,1.716,12.089,14.839,3.334,4.248,7.913,8.987,5.526,3.496,10.039,11.356,6.477,5.146,6.726,6.5920000000000005,2.645,3.063,1.1480000000000001,0.8200000000000001
sub-wrap0481_ses-200206,0.353,0.35100000000000003,0.838,0.874,3.1350000000000002,3.258,54.064,51.167,11.226,11.664,177.71800000000002,185.287,3.4410000000000003,3.3970000000000002,0.249,0.436,15.769,13.263,1.264,1.379,3.9450000000000003,3.825,6.672,7.252,4.354,4.503,0.363,0.483,5.194,3.74,4.024,3.741,2.111,2.587,12.801,9.235,4.17,4.39,4.683,4.624,4.418,4.666,1.7630000000000001,1.582,1.29,1.722,5.149,5.224,8.189,7.111,1.927,2.344,7.15,5.997,12.343,8.915000000000001,8.5,8.537,2.359,1.588,5.824,4.964,1.381,1.156,18.618000000000002,18.903,4.417,4.781,3.789,4.037,1.331,1.172,3.801,2.463,6.42,7.918,13.715,16.081,3.156,3.313,4.095,3.251,2.702,3.4490000000000003,1.693,1.018,3.5620000000000003,4.029,9.507,10.75,3.049,2.556,2.204,2.051,2.419,2.882,13.111,11.389000000000001,1.972,2.677,2.181,2.525,12.909,11.93,2.078,2.36,1.5110000000000001,2.05,14.028,11.163,4.005,5.458,7.782,10.620000000000001,3.849,5.423,12.147,11.076,6.038,7.154,6.625,7.8,2.665,3.948,0.705,1.114
sub-wrap0484_ses-120104,0.41300000000000003,0.378,1.102,0.892,3.013,3.053,46.873,45.984,10.290000000000001,10.543000000000001,188.749,193.665,3.791,3.4330000000000003,0.23,0.244,6.655,9.038,1.2530000000000001,1.339,3.754,3.8320000000000003,6.719,7.087,4.422,4.522,0.365,0.421,3.734,4.4270000000000005,3.853,3.958,1.829,1.446,11.032,10.07,2.5340000000000003,2.7840000000000003,3.084,3.555,3.146,3.181,1.875,2.248,1.6400000000000001,1.6560000000000001,3.118,2.581,7.057,7.8260000000000005,1.838,1.438,5.107,5.367,11.587,8.664,6.824,6.766,2.281,2.63,4.408,4.19,2.084,1.316,16.286,17.849,5.259,6.057,3.589,4.133,0.676,0.797,3.0060000000000002,2.246,6.51,5.623,14.44,14.106,1.5170000000000001,2.407,4.12,3.2720000000000002,3.335,3.298,0.931,0.867,3.771,4.059,9.191,9.162,3.065,3.428,2.439,1.951,1.504,1.709,9.675,10.418000000000001,2.39,2.2560000000000002,1.805,1.713,10.98,10.540000000000001,0.93,1.297,0.605,0.807,13.442,12.004,4.655,4.015,7.98,7.662,2.341,1.782,9.256,8.602,5.995,5.872,6.486,6.0520000000000005,2.6830000000000003,2.819,0.936,1.0050000000000001
sub-wrap0484_ses-140116,0.405,0.355,1.069,0.903,2.999,2.949,47.72,46.505,11.142,11.088000000000001,196.062,201.187,3.823,3.339,0.186,0.232,6.852,9.387,1.2530000000000001,1.366,3.732,3.855,6.738,7.1240000000000006,4.5440000000000005,4.606,0.34700000000000003,0.429,3.713,4.417,3.854,4.041,1.6380000000000001,1.218,11.129,10.388,2.59,2.954,3.106,3.402,3.298,3.253,1.826,2.2560000000000002,1.655,1.735,2.9210000000000003,2.365,7.268,8.188,1.9020000000000001,1.343,4.955,5.452,11.057,8.427,7.133,7.067,2.191,2.371,4.595,4.336,1.883,1.357,15.81,17.952,5.4750000000000005,6.0280000000000005,3.43,4.115,0.62,0.751,2.964,2.307,6.546,5.2700000000000005,14.208,13.743,1.352,2.378,3.998,3.499,3.294,3.46,0.912,0.833,3.77,4.181,9.135,9.102,3.003,3.341,2.337,1.935,1.565,1.709,9.768,10.241,2.162,2.334,1.7590000000000001,1.693,10.902000000000001,10.611,0.909,1.235,0.5640000000000001,0.804,13.283,11.790000000000001,4.362,3.689,7.8,7.751,2.481,1.682,9.301,8.368,5.752,5.859,6.849,5.909,2.632,2.785,1.026,0.9490000000000001
sub-wrap0484_ses-190129,0.339,0.331,0.883,0.933,2.763,2.85,45.986000000000004,46.51,11.529,12.236,194.109,203.615,3.648,3.5700000000000003,0.247,0.28600000000000003,10.843,8.059000000000001,1.12,1.234,3.564,3.741,6.619,6.912,4.216,4.519,0.295,0.445,4.255,4.116,4.01,3.67,1.762,1.955,7.921,8.212,2.771,2.832,3.517,3.211,3.482,3.466,1.992,1.706,1.7750000000000001,1.812,2.906,3.575,6.551,8.11,1.1280000000000001,1.988,5.845,4.248,11.534,8.394,6.699,7.757000000000001,1.899,1.622,5.059,4.321,1.478,1.758,17.873,15.696,4.21,5.708,3.291,3.394,0.623,0.853,2.795,2.263,5.9910000000000005,5.556,10.77,12.527000000000001,2.625,1.857,3.726,2.154,3.813,3.044,0.8320000000000001,0.6880000000000001,3.858,4.0680000000000005,8.967,8.762,2.8970000000000002,3.165,2.19,2.103,2.144,1.643,9.807,8.51,2.213,1.979,2.101,1.749,10.172,9.871,1.321,1.027,0.66,0.884,10.559000000000001,11.663,3.2640000000000002,4.462,7.04,9.682,3.831,1.903,7.839,8.201,5.897,5.367,6.035,5.719,2.1590000000000003,2.935,0.979,0.972
